CODE,CNT,PRICE,CURRENCY
1876308,Jamaica Mobile,9.1300,RUR
1876309,Jamaica Mobile,9.1300,RUR
187632,Jamaica Mobile,9.1300,RUR
187633,Jamaica Mobile,9.1300,RUR
187634,Jamaica Mobile,9.1300,RUR
187635,Jamaica Mobile,9.1300,RUR
187636,Jamaica Mobile,9.1300,RUR
187637,Jamaica Mobile,9.1300,RUR
187638,Jamaica Mobile,9.1300,RUR
187639,Jamaica Mobile,9.1300,RUR
1876401,Jamaica Mobile,9.1300,RUR
1876402,Jamaica Mobile,9.1300,RUR
1876403,Jamaica Mobile,9.1300,RUR
1876404,Jamaica Mobile,9.1300,RUR
1876405,Jamaica Mobile,9.1300,RUR
1876406,Jamaica Mobile,9.1300,RUR
1876407,Jamaica Mobile,9.1300,RUR
1876408,Jamaica Mobile,9.1300,RUR
1876409,Jamaica Mobile,9.1300,RUR
1876410,Jamaica Mobile,9.1300,RUR
1876412,Jamaica Mobile,9.1300,RUR
1876413,Jamaica Mobile,9.1300,RUR
1876414,Jamaica Mobile,9.1300,RUR
1876416,Jamaica Mobile,9.1300,RUR
1876417,Jamaica Mobile,9.1300,RUR
1876418,Jamaica Mobile,9.1300,RUR
1876419,Jamaica Mobile,9.1300,RUR
187642,Jamaica Mobile,9.1300,RUR
187643,Jamaica Mobile,9.1300,RUR
187644,Jamaica Mobile,9.1300,RUR
187645,Jamaica Mobile,9.1300,RUR
187646,Jamaica Mobile,9.1300,RUR
187647,Jamaica Mobile,9.1300,RUR
187648,Jamaica Mobile,9.1300,RUR
187649,Jamaica Mobile,9.1300,RUR
1876501,Jamaica Mobile,9.1300,RUR
1876502,Jamaica Mobile,9.1300,RUR
1876503,Jamaica Mobile,9.1300,RUR
1876504,Jamaica Mobile,9.1300,RUR
1876505,Jamaica Mobile,9.1300,RUR
1876506,Jamaica Mobile,9.1300,RUR
1876507,Jamaica Mobile,9.1300,RUR
1876508,Jamaica Mobile,9.1300,RUR
1876509,Jamaica Mobile,9.1300,RUR
1876520,Jamaica Mobile,9.1300,RUR
1876521,Jamaica Mobile,9.1300,RUR
1876522,Jamaica Mobile,9.1300,RUR
1876524,Jamaica Mobile,9.1300,RUR
1876527,Jamaica Mobile,9.1300,RUR
1876528,Jamaica Mobile,9.1300,RUR
1876529,Jamaica Mobile,9.1300,RUR
187653,Jamaica Mobile,9.1300,RUR
187654,Jamaica Mobile,9.1300,RUR
1876550,Jamaica Mobile,9.1300,RUR
1876551,Jamaica Mobile,9.1300,RUR
1876552,Jamaica Mobile,9.1300,RUR
1876553,Jamaica Mobile,9.1300,RUR
1876554,Jamaica Mobile,9.1300,RUR
1876556,Jamaica Mobile,9.1300,RUR
1876557,Jamaica Mobile,9.1300,RUR
1876558,Jamaica Mobile,9.1300,RUR
1876559,Jamaica Mobile,9.1300,RUR
187656,Jamaica Mobile,9.1300,RUR
187657,Jamaica Mobile,9.1300,RUR
187658,Jamaica Mobile,9.1300,RUR
187659,Jamaica Mobile,9.1300,RUR
1876618,Jamaica Mobile,9.1300,RUR
1876619,Jamaica Mobile,9.1300,RUR
1876648,Jamaica Mobile,9.1300,RUR
1876649,Jamaica Mobile,9.1300,RUR
1876700,Jamaica Mobile,9.1300,RUR
1876707,Jamaica Mobile,9.1300,RUR
187677,Jamaica Mobile,9.1300,RUR
1876781,Jamaica Mobile,9.1300,RUR
1876782,Jamaica Mobile,9.1300,RUR
1876783,Jamaica Mobile,9.1300,RUR
1876784,Jamaica Mobile,9.1300,RUR
1876787,Jamaica Mobile,9.1300,RUR
1876788,Jamaica Mobile,9.1300,RUR
1876789,Jamaica Mobile,9.1300,RUR
1876790,Jamaica Mobile,9.1300,RUR
1876791,Jamaica Mobile,9.1300,RUR
1876792,Jamaica Mobile,9.1300,RUR
1876793,Jamaica Mobile,9.1300,RUR
1876796,Jamaica Mobile,9.1300,RUR
1876797,Jamaica Mobile,9.1300,RUR
1876798,Jamaica Mobile,9.1300,RUR
1876799,Jamaica Mobile,9.1300,RUR
1876801,Jamaica Mobile,9.1300,RUR
1876802,Jamaica Mobile,9.1300,RUR
1876803,Jamaica Mobile,9.1300,RUR
1876804,Jamaica Mobile,9.1300,RUR
1876805,Jamaica Mobile,9.1300,RUR
1876806,Jamaica Mobile,9.1300,RUR
1876807,Jamaica Mobile,9.1300,RUR
1876808,Jamaica Mobile,9.1300,RUR
1876809,Jamaica Mobile,9.1300,RUR
1876810,Jamaica Mobile,9.1300,RUR
1876812,Jamaica Mobile,9.1300,RUR
1876813,Jamaica Mobile,9.1300,RUR
1876814,Jamaica Mobile,9.1300,RUR
1876815,Jamaica Mobile,9.1300,RUR
1876816,Jamaica Mobile,9.1300,RUR
1876817,Jamaica Mobile,9.1300,RUR
1876818,Jamaica Mobile,9.1300,RUR
1876819,Jamaica Mobile,9.1300,RUR
187682,Jamaica Mobile,9.1300,RUR
187683,Jamaica Mobile,9.1300,RUR
187684,Jamaica Mobile,9.1300,RUR
187685,Jamaica Mobile,9.1300,RUR
187686,Jamaica Mobile,9.1300,RUR
187687,Jamaica Mobile,9.1300,RUR
187688,Jamaica Mobile,9.1300,RUR
187689,Jamaica Mobile,9.1300,RUR
1876909,Jamaica Mobile,9.1300,RUR
1876919,Jamaica Mobile,9.1300,RUR
1876990,Jamaica Mobile,9.1300,RUR
1876995,Jamaica Mobile,9.1300,RUR
1876997,Jamaica Mobile,9.1300,RUR
1876999,Jamaica Mobile,9.1300,RUR
1902,Canada,4.5000,RUR
1905,Canada,4.5000,RUR
1907,USA,4.5000,RUR
1939,Puerto Rico,4.5000,RUR
20,Egypt,29.7100,RUR
2010,Egypt Mobile,29.7100,RUR
2011,Egypt,29.7100,RUR
2012,Egypt Mobile,29.7100,RUR
211,South Sudan,29.7100,RUR
212,Morocco,29.7100,RUR
212520,Morocco Mobile,29.7100,RUR
212521,Morocco Mobile,29.7100,RUR
212525,Morocco Mobile,29.7100,RUR
212526,Morocco Mobile,29.7100,RUR
212527,Morocco Mobile,29.7100,RUR
212529,Morocco Mobile,29.7100,RUR
212530,Morocco Mobile,29.7100,RUR
212531,Morocco Mobile,29.7100,RUR
212532,Morocco Mobile,29.7100,RUR
212533,Morocco Mobile,29.7100,RUR
212534,Morocco Mobile,29.7100,RUR
212538,Morocco Mobile,29.7100,RUR
213,Algeria,29.7100,RUR
2135,Algeria Mobile,29.7100,RUR
2136,Algeria Mobile,29.7100,RUR
2137,Algeria Mobile,29.7100,RUR
2139,Algeria,29.7100,RUR
216,Tunisia,29.7100,RUR
21640,Tunisia,29.7100,RUR
2169,Tunisia,29.7100,RUR
218,Libya,29.7100,RUR
21891,Libya Mobile,29.7100,RUR
21892,Libya Mobile,29.7100,RUR
21894,Libya Mobile,29.7100,RUR
2206,Gambia Mobile,29.7100,RUR
2207,Gambia Mobile,29.7100,RUR
2209,Gambia Mobile,29.7100,RUR
221,Senegal,29.7100,RUR
22132,Senegal,29.7100,RUR
22170,Senegal Mobile,29.7100,RUR
22171,Senegal Mobile,29.7100,RUR
22172,Senegal Mobile,29.7100,RUR
22173,Senegal Mobile,29.7100,RUR
22174,Senegal Mobile,29.7100,RUR
22175,Senegal Mobile,29.7100,RUR
22177,Senegal Mobile,29.7100,RUR
22178,Senegal Mobile,29.7100,RUR
22179,Senegal Mobile,29.7100,RUR
22220,Mauritania Mobile,29.7100,RUR
22221,Mauritania Mobile,29.7100,RUR
22222,Mauritania Mobile,29.7100,RUR
22223,Mauritania Mobile,29.7100,RUR
22224,Mauritania Mobile,29.7100,RUR
22226,Mauritania Mobile,29.7100,RUR
22227,Mauritania Mobile,29.7100,RUR
22228,Mauritania Mobile,29.7100,RUR
22229,Mauritania Mobile,29.7100,RUR
22382,Mali Mobile,29.7100,RUR
22383,Mali Mobile,29.7100,RUR
22389,Mali Mobile,29.7100,RUR
224,Guinea,29.7100,RUR
22460,Guinea Mobile,29.7100,RUR
22462,Guinea Mobile,29.7100,RUR
22464,Guinea Mobile,29.7100,RUR
22465,Guinea Mobile,29.7100,RUR
22466,Guinea Mobile,29.7100,RUR
22467,Guinea Mobile,29.7100,RUR
225,Ivory Coast,29.7100,RUR
22501,Ivory Coast Mobile,29.7100,RUR
22502,Ivory Coast Mobile,29.7100,RUR
22503,Ivory Coast Mobile,29.7100,RUR
22504,Ivory Coast Mobile,29.7100,RUR
22505,Ivory Coast Mobile,29.7100,RUR
22506,Ivory Coast Mobile,29.7100,RUR
22507,Ivory Coast Mobile,29.7100,RUR
22508,Ivory Coast Mobile,29.7100,RUR
22509,Ivory Coast Mobile,29.7100,RUR
225210,Ivory Coast,29.7100,RUR
2252179,Ivory Coast,29.7100,RUR
2254,Ivory Coast Mobile,29.7100,RUR
22565,Ivory Coast Mobile,29.7100,RUR
22566,Ivory Coast Mobile,29.7100,RUR
22567,Ivory Coast Mobile,29.7100,RUR
22568,Ivory Coast Mobile,29.7100,RUR
22569,Ivory Coast Mobile,29.7100,RUR
22574,Ivory Coast Mobile,29.7100,RUR
22575,Ivory Coast Mobile,29.7100,RUR
22576,Ivory Coast Mobile,29.7100,RUR
22577,Ivory Coast Mobile,29.7100,RUR
22578,Ivory Coast Mobile,29.7100,RUR
22579,Ivory Coast Mobile,29.7100,RUR
226,Burkina Faso,29.7100,RUR
227,Niger,29.7100,RUR
2271,Niger,29.7100,RUR
227201,Niger,29.7100,RUR
2272039,Niger,29.7100,RUR
22739,Niger,29.7100,RUR
22799,Niger Mobile,29.7100,RUR
228,Togo,26.1400,RUR
22890,Togo,26.1400,RUR
22891,Togo,26.1400,RUR
22892,Togo,26.1400,RUR
22893,Togo,26.1400,RUR
22897,Togo,26.1400,RUR
22898,Togo,26.1400,RUR
22899,Togo,26.1400,RUR
229,Benin,29.7100,RUR
230,Mauritius,29.7100,RUR
23087,Mauritius Mobile,29.7100,RUR
231,Liberia,26.1400,RUR
2315,Liberia Mobile,26.1400,RUR
2316,Liberia Mobile,26.1400,RUR
2317,Liberia Mobile,26.1400,RUR
232,Sierra Leone,26.1400,RUR
23230,Sierra Leone Mobile,26.1400,RUR
23233,Sierra Leone Mobile,26.1400,RUR
23276,Sierra Leone Mobile,26.1400,RUR
23277,Sierra Leone Mobile,26.1400,RUR
23278,Sierra Leone Mobile,26.1400,RUR
23288,Sierra Leone Mobile,26.1400,RUR
233,Ghana,29.7100,RUR
23320,Ghana Mobile,29.7100,RUR
23323,Ghana Mobile,29.7100,RUR
23324,Ghana Mobile,29.7100,RUR
23326,Ghana Mobile,29.7100,RUR
23327,Ghana Mobile,29.7100,RUR
23328,Ghana Mobile,29.7100,RUR
23329,Ghana Mobile,29.7100,RUR
23354,Ghana Mobile,29.7100,RUR
234,Nigeria,29.7100,RUR
2341,Nigeria,29.7100,RUR
2341700,Nigeria,29.7100,RUR
234700,Nigeria Special Services,29.7100,RUR
234701,Nigeria Special Services,29.7100,RUR
234702,Nigeria Mobile,29.7100,RUR
234703,Nigeria Mobile,29.7100,RUR
234704,Nigeria Special Services,29.7100,RUR
234705,Nigeria Mobile,29.7100,RUR
234706,Nigeria Mobile,29.7100,RUR
234708,Nigeria Mobile,29.7100,RUR
234800,Nigeria Mobile,29.7100,RUR
234802,Nigeria Mobile,29.7100,RUR
234803,Nigeria Mobile,29.7100,RUR
234804,Nigeria Special Services,29.7100,RUR
234805,Nigeria Mobile,29.7100,RUR
234806,Nigeria Mobile,29.7100,RUR
234807,Nigeria Mobile,29.7100,RUR
234808,Nigeria Mobile,29.7100,RUR
234812,Nigeria Mobile,29.7100,RUR
234813,Nigeria Mobile,29.7100,RUR
2348470,Nigeria,29.7100,RUR
235,Chad,29.7100,RUR
2356,Chad Mobile,29.7100,RUR
2357,Chad Mobile,29.7100,RUR
2359,Chad Mobile,29.7100,RUR
236,Central African Republic,26.1400,RUR
23670,Central African Republic Special Services,26.1400,RUR
23672,Central African Republic Special Services,26.1400,RUR
23675,Central African Republic Special Services,26.1400,RUR
23677,Central African Republic Special Services,26.1400,RUR
237,Cameroon,29.7100,RUR
238,Cape Verde Islands,29.7100,RUR
2389,Cape Verde Mobile,29.7100,RUR
239,Sao Tome and Principe,26.1400,RUR
240,Equatorial Guinea,29.7100,RUR
2402,Equatorial Guinea,29.7100,RUR
2405,Equatorial Guinea,29.7100,RUR
241,Gabon,29.7100,RUR
24103,Gabon Mobile,29.7100,RUR
24105,Gabon Mobile,29.7100,RUR
24106,Gabon,29.7100,RUR
24107,Gabon,29.7100,RUR
242,Congo,29.7100,RUR
243,Congo Democratic Republic,29.7100,RUR
243124,Congo Democratic Republic Premium,29.7100,RUR
243125,Congo Democratic Republic Premium,29.7100,RUR
24343,Congo Democratic Republic Premium,29.7100,RUR
243770,Congo Democratic Republic Premium,29.7100,RUR
24380,Congo Democratic Republic Mobile,29.7100,RUR
24381,Congo Democratic Republic Mobile,29.7100,RUR
24382,Congo Democratic Republic Mobile,29.7100,RUR
24383,Congo Democratic Republic Mobile,29.7100,RUR
24384,Congo Democratic Republic Mobile,29.7100,RUR
24385,Congo Democratic Republic Mobile,29.7100,RUR
24386,Congo Democratic Republic Mobile,29.7100,RUR
24388,Congo Democratic Republic Mobile,29.7100,RUR
24389,Congo Democratic Republic Mobile,29.7100,RUR
24390,Congo Democratic Republic Mobile,29.7100,RUR
24391,Congo Democratic Republic Mobile,29.7100,RUR
24397,Congo Democratic Republic Mobile,29.7100,RUR
24399,Congo Democratic Republic Mobile,29.7100,RUR
244,Angola,29.7100,RUR
24491,Angola Mobile,29.7100,RUR
24492,Angola Mobile,29.7100,RUR
24493,Angola Mobile,29.7100,RUR
24494,Angola Mobile,29.7100,RUR
24499,Angola Mobile,29.7100,RUR
245,Guinea Bissau,26.1400,RUR
246,Diego Garcia,26.1400,RUR
247,Ascension Island,26.1400,RUR
248,Seychelles,29.7100,RUR
249,Sudan,29.7100,RUR
24912,Sudan,29.7100,RUR
24990,Sudan Mobile,29.7100,RUR
24991,Sudan Mobile,29.7100,RUR
24992,Sudan Mobile,29.7100,RUR
24993,Sudan Mobile,29.7100,RUR
24996,Sudan Mobile,29.7100,RUR
24997,Sudan Mobile,29.7100,RUR
24999,Sudan Mobile,29.7100,RUR
250,Rwanda,29.7100,RUR
25006,Satellite,29.7100,RUR
25072,Rwanda Mobile,29.7100,RUR
25073,Rwanda,29.7100,RUR
25078,Rwanda Mobile,29.7100,RUR
251,Ethiopia,26.1400,RUR
25111,Ethiopia,26.1400,RUR
25112,Ethiopia,26.1400,RUR
25190,Ethiopia Mobile,26.1400,RUR
251910,Ethiopia,26.1400,RUR
251911,Ethiopia,26.1400,RUR
251912,Ethiopia,26.1400,RUR
251913,Ethiopia,26.1400,RUR
251914,Ethiopia Mobile,26.1400,RUR
251915,Ethiopia Mobile,26.1400,RUR
251916,Ethiopia Mobile,26.1400,RUR
251917,Ethiopia Mobile,26.1400,RUR
251918,Ethiopia Mobile,26.1400,RUR
251919,Ethiopia,26.1400,RUR
25192,Ethiopia,26.1400,RUR
25193,Ethiopia Mobile,26.1400,RUR
25194,Ethiopia Mobile,26.1400,RUR
251950,Ethiopia Mobile,26.1400,RUR
251951,Ethiopia Mobile,26.1400,RUR
251952,Ethiopia Mobile,26.1400,RUR
251953,Ethiopia Mobile,26.1400,RUR
251954,Ethiopia Mobile,26.1400,RUR
251955,Ethiopia Mobile,26.1400,RUR
251956,Ethiopia Mobile,26.1400,RUR
251957,Ethiopia Mobile,26.1400,RUR
2519580,Ethiopia,26.1400,RUR
2519581,Ethiopia,26.1400,RUR
2519582,Ethiopia,26.1400,RUR
2519583,Ethiopia,26.1400,RUR
2519584,Ethiopia Mobile,26.1400,RUR
2519585,Ethiopia Mobile,26.1400,RUR
2519586,Ethiopia Mobile,26.1400,RUR
2519587,Ethiopia Mobile,26.1400,RUR
2519588,Ethiopia Mobile,26.1400,RUR
2519589,Ethiopia Mobile,26.1400,RUR
251959,Ethiopia,26.1400,RUR
25196,Ethiopia Mobile,26.1400,RUR
25197,Ethiopia Mobile,26.1400,RUR
25198,Ethiopia Mobile,26.1400,RUR
25199,Ethiopia Mobile,26.1400,RUR
252,Somalia,26.1400,RUR
25215,Somalia Mobile,26.1400,RUR
25216,Somalia Mobile,26.1400,RUR
25218,Somalia Mobile,26.1400,RUR
25234,Somalia Mobile,26.1400,RUR
25242,Somalia,26.1400,RUR
25243,Somalia Mobile,26.1400,RUR
25245,Somalia,26.1400,RUR
25246,Somalia,26.1400,RUR
25255,Somalia,26.1400,RUR
25257,Somalia,26.1400,RUR
25258,Somalia,26.1400,RUR
25265,Somalia,26.1400,RUR
25266,Somalia,26.1400,RUR
2527,Somalia,26.1400,RUR
25290,Somalia,26.1400,RUR
253,Djibouti,26.1400,RUR
254,Kenya,29.7100,RUR
25420,Kenya Nairobi,29.7100,RUR
25420479,Kenya,29.7100,RUR
25470,Kenya Mobile,29.7100,RUR
25472,Kenya Mobile,29.7100,RUR
25473,Kenya Mobile,29.7100,RUR
25474,Kenya Mobile,29.7100,RUR
25475,Kenya Mobile,29.7100,RUR
25476,Kenya Mobile,29.7100,RUR
25477,Kenya Mobile,29.7100,RUR
25478,Kenya Mobile,29.7100,RUR
25479,Kenya Mobile,29.7100,RUR
255,Tanzania,29.7100,RUR
25524,Tanzania,29.7100,RUR
25565,Tanzania Mobile,29.7100,RUR
25568,Tanzania Mobile,29.7100,RUR
25571,Tanzania Mobile,29.7100,RUR
25572,Tanzania Mobile,29.7100,RUR
25573,Tanzania Mobile,29.7100,RUR
25574,Tanzania Mobile,29.7100,RUR
25575,Tanzania Mobile,29.7100,RUR
25576,Tanzania Mobile,29.7100,RUR
25577,Tanzania Mobile,29.7100,RUR
25578,Tanzania Mobile,29.7100,RUR
25579,Tanzania Mobile,29.7100,RUR
256,Uganda,29.7100,RUR
25632,Uganda Mobile,29.7100,RUR
25639,Uganda Mobile,29.7100,RUR
25670,Uganda Mobile,29.7100,RUR
25671,Uganda Mobile,29.7100,RUR
25672,Uganda Mobile,29.7100,RUR
25673,Uganda Mobile,29.7100,RUR
25674,Uganda Mobile,29.7100,RUR
25675,Uganda Mobile,29.7100,RUR
25676,Uganda Mobile,29.7100,RUR
25677,Uganda Mobile,29.7100,RUR
25678,Uganda Mobile,29.7100,RUR
25679,Uganda Mobile,29.7100,RUR
257,Burundi,29.7100,RUR
25776,Burundi,29.7100,RUR
25778,Burundi,29.7100,RUR
25779,Burundi,29.7100,RUR
258,Mozambique,29.7100,RUR
25882,Mozambique Mobile,29.7100,RUR
25883,Mozambique Mobile,29.7100,RUR
25884,Mozambique Mobile,29.7100,RUR
25885,Mozambique Mobile,29.7100,RUR
25886,Mozambique Mobile,29.7100,RUR
25887,Mozambique Mobile,29.7100,RUR
260,Zambia,29.7100,RUR
26095,Zambia Mobile,29.7100,RUR
26096,Zambia Mobile,29.7100,RUR
26097,Zambia Mobile,29.7100,RUR
261,Madagascar,26.1400,RUR
26122,Madagascar,26.1400,RUR
26132,Madagascar Mobile,26.1400,RUR
26133,Madagascar Mobile,26.1400,RUR
26134,Madagascar Mobile,26.1400,RUR
26139,Madagascar Mobile,26.1400,RUR
262,Reunion,26.1400,RUR
262269,Reunion,29.7100,RUR
262639,Mayotte Mobile,29.7100,RUR
262692,Reunion Mobile,26.1400,RUR
262693,Reunion Mobile,26.1400,RUR
263,Zimbabwe,26.1400,RUR
264,Namibia,29.7100,RUR
26481,Namibia Mobile,29.7100,RUR
26485,Namibia Mobile,29.7100,RUR
265,Malawi,29.7100,RUR
2658,Malawi Mobile,29.7100,RUR
2659,Malawi Mobile,29.7100,RUR
266,Lesotho,29.7100,RUR
267,Botswana,29.7100,RUR
26771,Botswana Mobile,29.7100,RUR
26772,Botswana Mobile,29.7100,RUR
26773,Botswana Mobile,29.7100,RUR
26774,Botswana Mobile,29.7100,RUR
26775,Botswana Mobile,29.7100,RUR
26776,Botswana Mobile,29.7100,RUR
268,Swaziland,29.7100,RUR
2693,Comoros,26.1400,RUR
26939,Comoros,26.1400,RUR
2698,Comoros,26.1400,RUR
2699,Comoros,26.1400,RUR
27,South Africa,29.7100,RUR
2711,South Africa,29.7100,RUR
2721,South Africa,29.7100,RUR
27710,South Africa Mobile,29.7100,RUR
27711,South Africa Mobile One,29.7100,RUR
27712,South Africa Mobile One,29.7100,RUR
27713,South Africa Mobile One,29.7100,RUR
27714,South Africa Mobile One,29.7100,RUR
27715,South Africa Mobile One,29.7100,RUR
27716,South Africa Mobile One,29.7100,RUR
27717,South Africa Mobile,29.7100,RUR
27718,South Africa Mobile,29.7100,RUR
27719,South Africa Mobile,29.7100,RUR
2772,South Africa Mobile One,29.7100,RUR
2773,South Africa Mobile,29.7100,RUR
2774,South Africa Mobile,29.7100,RUR
2776,South Africa Mobile One,29.7100,RUR
2778,South Africa Mobile,29.7100,RUR
2779,South Africa Mobile One,29.7100,RUR
2782,South Africa Mobile One,29.7100,RUR
2783,South Africa Mobile,29.7100,RUR
2784,South Africa Mobile,29.7100,RUR
2786,South Africa Special Services,29.7100,RUR
2787,South Africa Special Services,29.7100,RUR
2788,South Africa Special Services,29.7100,RUR
2789,South Africa Special Services,29.7100,RUR
290,St Helena,26.1400,RUR
291,Eritrea,26.1400,RUR
2917,Eritrea,26.1400,RUR
297,Aruba,29.7100,RUR
29756,Aruba Mobile,29.7100,RUR
29759,Aruba Mobile,29.7100,RUR
297600,Aruba Mobile,29.7100,RUR
297622,Aruba Mobile,29.7100,RUR
297660,Aruba Mobile,29.7100,RUR
297690,Aruba Mobile,29.7100,RUR
29773,Aruba Mobile,29.7100,RUR
29774,Aruba Mobile,29.7100,RUR
29799,Aruba Mobile,29.7100,RUR
298,Faroe Islands,17.3100,RUR
299,Greenland,17.3100,RUR
30,Greece,4.0500,RUR
31,Netherlands,4.0500,RUR
316,Netherlands Mobile,9.6900,RUR
32,Belgium,4.0500,RUR
33,France,4.0500,RUR
336,France Mobile,9.6900,RUR
34,Spain,4.0500,RUR
346,Spain Mobile One,9.6900,RUR
350,Gibraltar,17.3100,RUR
351,Portugal,4.0500,RUR
351609,Portugal Mobile,9.6900,RUR
351669,Portugal Mobile,9.6900,RUR
3519,Portugal Mobile,9.6900,RUR
352,Luxembourg,4.0500,RUR
353,Ireland,4.0500,RUR
354,Iceland,4.0500,RUR
355,Albania,17.3100,RUR
356,Malta,4.0500,RUR
357,Cyprus,4.0500,RUR
357700,Cyprus Mobile One,9.6900,RUR
358,Finland,4.0500,RUR
35850,Finland Mobile,9.6900,RUR
359,Bulgaria,4.0500,RUR
35948,Bulgaria Mobile,9.6900,RUR
35987,Bulgaria Mobile,9.6900,RUR
35989,Bulgaria Mobile,9.6900,RUR
36,Hungary,4.0500,RUR
3620,Hungary Mobile,9.6900,RUR
3630,Hungary Mobile,9.6900,RUR
3670,Hungary Mobile,9.6900,RUR
370,Lithuania,7.2900,RUR
3706,Lithuania Mobile,19.1900,RUR
371,Latvia,7.2900,RUR
3712,Latvia Mobile One,19.1900,RUR
3718,Latvia Mobile One,19.1900,RUR
3719,Latvia Mobile One,19.1900,RUR
372,Estonia,7.2900,RUR
3725,Estonia Mobile,19.1900,RUR
3728,Estonia Mobile,19.1900,RUR
373,Moldova,17.5300,RUR
37321,Moldova,17.5300,RUR
3735,Moldova,17.5300,RUR
37369,Moldova Mobile,15.1200,RUR
37377,Moldova,15.1200,RUR
37379,Moldova Mobile,15.1200,RUR
374,Armenia,12.6100,RUR
37447,Armenia,12.6100,RUR
3749,Armenia Mobile,14.8800,RUR
375,Belarus,20.9200,RUR
37525,Belarus Mobile,21.6300,RUR
37529,Belarus Mobile,21.6300,RUR
37533,Belarus,21.6300,RUR
37544,Belarus,21.6300,RUR
376,Andorra,17.3100,RUR
377,Monaco,17.3100,RUR
378,San Marino,17.3100,RUR
380,Ukraine,10.1900,RUR
38050,Ukraine Mobile,12.5800,RUR
38063,Ukraine Mobile,12.5800,RUR
38066,Ukraine Mobile,12.5800,RUR
38067,Ukraine Mobile,12.5800,RUR
38068,Ukraine Mobile,12.5800,RUR
38073,Ukraine Mobile,12.5800,RUR
38095,Ukraine Mobile,12.5800,RUR
38096,Ukraine Mobile,12.5800,RUR
38097,Ukraine Mobile,12.5800,RUR
38098,Ukraine Mobile,12.5800,RUR
38099,Ukraine Mobile,12.5800,RUR
381,Serbia,17.3100,RUR
382,Montenegro,17.3100,RUR
385,Croatia,4.0500,RUR
386,Slovenia,4.0500,RUR
38640,Slovenia Mobile,9.6900,RUR
38670,Slovenia Mobile,9.6900,RUR
387,Bosnia Herzegovina,17.3100,RUR
389,Macedonia,17.3100,RUR
39,Italy,4.0500,RUR
40,Romania,4.0500,RUR
41,Switzerland,4.0500,RUR
4174,Switzerland Mobile One,9.6900,RUR
4176,Switzerland Mobile,9.6900,RUR
420,Czech Republic,4.0500,RUR
4207,Czech Republic Mobile,9.6900,RUR
42093,Czech Republic Mobile,9.6900,RUR
421,Slovakia,17.3100,RUR
423,Liechtenstein,17.3100,RUR
43,Austria,4.0500,RUR
45,Denmark,4.0500,RUR
4530,Denmark Mobile,9.6900,RUR
4541,Denmark Mobile,9.6900,RUR
4561,Denmark Mobile,9.6900,RUR
46,Sweden,4.0500,RUR
4610,Sweden,9.6900,RUR
46252,Sweden Mobile,9.6900,RUR
46376,Sweden Mobile,9.6900,RUR
46518,Sweden Mobile,9.6900,RUR
46519,Sweden Mobile,9.6900,RUR
46673,Sweden Mobile,9.6900,RUR
46675,Sweden Mobile,9.6900,RUR
46676,Sweden Mobile,9.6900,RUR
4670,Sweden Mobile,9.6900,RUR
4673,Sweden Mobile,9.6900,RUR
4674,Sweden Mobile Pager,9.6900,RUR
4675,Sweden Mobile,9.6900,RUR
4676,Sweden Mobile,9.6900,RUR
4677,Sweden,9.6900,RUR
47,Norway,4.0500,RUR
474,Norway Mobile,9.6900,RUR
479,Norway Mobile,9.6900,RUR
48,Poland,4.0500,RUR
4850,Poland Mobile,9.6900,RUR
4851,Poland Mobile,9.6900,RUR
4860,Poland Mobile,9.6900,RUR
4866,Poland Mobile,9.6900,RUR
49,Germany,4.0500,RUR
4917,Germany Mobile,9.6900,RUR
500,Falkland Islands,37.4100,RUR
5022220,Guatemala,9.1300,RUR
5022221,Guatemala,9.1300,RUR
5022222,Guatemala Mobile,9.1300,RUR
5022223,Guatemala Mobile,9.1300,RUR
5022230,Guatemala,9.1300,RUR
5022232,Guatemala,9.1300,RUR
5022238,Guatemala,9.1300,RUR
5022242,Guatemala,9.1300,RUR
5022250,Guatemala,9.1300,RUR
5022251,Guatemala,9.1300,RUR
5022253,Guatemala,9.1300,RUR
5022254,Guatemala,9.1300,RUR
5022255,Guatemala,9.1300,RUR
5022256,Guatemala,9.1300,RUR
5022257,Guatemala,9.1300,RUR
5022258,Guatemala,9.1300,RUR
5022259,Guatemala,9.1300,RUR
5022260,Guatemala,9.1300,RUR
5022261,Guatemala,9.1300,RUR
5022270,Guatemala,9.1300,RUR
5022285,Guatemala,9.1300,RUR
5022286,Guatemala,9.1300,RUR
5022288,Guatemala,9.1300,RUR
5022289,Guatemala,9.1300,RUR
502231,Guatemala Mobile,9.1300,RUR
5022320,Guatemala Mobile,9.1300,RUR
5022321,Guatemala Mobile,9.1300,RUR
5022322,Guatemala Mobile,9.1300,RUR
5022323,Guatemala Mobile,9.1300,RUR
5022324,Guatemala Mobile,9.1300,RUR
5022326,Guatemala Mobile,9.1300,RUR
5022327,Guatemala Mobile,9.1300,RUR
5022328,Guatemala Mobile,9.1300,RUR
5022329,Guatemala Mobile,9.1300,RUR
5022331,Guatemala,9.1300,RUR
5022332,Guatemala,9.1300,RUR
5022333,Guatemala,9.1300,RUR
5022334,Guatemala,9.1300,RUR
5022335,Guatemala,9.1300,RUR
5022336,Guatemala,9.1300,RUR
5022337,Guatemala,9.1300,RUR
