CODE,PRICE,CURRENCY
7909471,2.0000,RUR
7909472,2.0000,RUR
7909473,2.0000,RUR
7909474,2.0000,RUR
7909475,2.0000,RUR
7909476,2.0000,RUR
7909477,2.0000,RUR
7909478,2.0000,RUR
7909479,2.0000,RUR
7909480,2.0000,RUR
7909481,2.0000,RUR
7909482,2.0000,RUR
7909483,2.0000,RUR
7909484,2.0000,RUR
7909485,2.0000,RUR
7909486,2.0000,RUR
7909487,2.0000,RUR
7909488,2.0000,RUR
7909489,2.0000,RUR
7909490,2.0000,RUR
7909491,2.0000,RUR
7909492,2.0000,RUR
7909493,2.0000,RUR
7909494,2.0000,RUR
7909495,2.0000,RUR
7909496,2.0000,RUR
7909497,2.0000,RUR
7909498,2.0000,RUR
7909499,2.0000,RUR
7909500,2.0000,RUR
7909501,2.0000,RUR
7909502,2.0000,RUR
7909503,2.0000,RUR
7909504,2.0000,RUR
7909505,2.0000,RUR
7909506,2.0000,RUR
7909507,2.0000,RUR
7909508,2.0000,RUR
7909509,2.0000,RUR
790951,2.0000,RUR
7909520,2.0000,RUR
7909521,2.0000,RUR
7909522,2.0000,RUR
7909523,2.0000,RUR
7909524,2.0000,RUR
7909525,2.0000,RUR
7909526,2.0000,RUR
7909527,2.0000,RUR
7909528,2.0000,RUR
7909529,2.0000,RUR
7909530,2.0000,RUR
7909531,2.0000,RUR
7909532,2.0000,RUR
7909533,2.0000,RUR
7909534,2.0000,RUR
7909538,2.0000,RUR
7909539,2.0000,RUR
790954,2.0000,RUR
7909550,2.0000,RUR
7909551,2.0000,RUR
7909552,2.0000,RUR
7909553,2.0000,RUR
7909554,2.0000,RUR
7909555,2.0000,RUR
7909556,2.0000,RUR
7909557,2.0000,RUR
7909558,2.0000,RUR
7909559,2.0000,RUR
7909560,2.0000,RUR
7909561,2.0000,RUR
7909562,2.0000,RUR
7909563,2.0000,RUR
7909564,2.0000,RUR
7909565,2.0000,RUR
7909566,2.0000,RUR
7909567,2.0000,RUR
7909568,2.0000,RUR
7909569,2.0000,RUR
7909570,2.0000,RUR
7909571,2.0000,RUR
7909572,2.0000,RUR
7909573,2.0000,RUR
7909574,2.0000,RUR
7909575,2.0000,RUR
7909576,2.0000,RUR
7909577,2.0000,RUR
7909578,2.0000,RUR
7909579,2.0000,RUR
790958,2.0000,RUR
7909590,2.0000,RUR
7909591,2.0000,RUR
7909592,2.0000,RUR
7909593,2.0000,RUR
7909594,2.0000,RUR
7909595,2.0000,RUR
7909596,2.0000,RUR
7909597,2.0000,RUR
7909598,2.0000,RUR
7909599,2.0000,RUR
790960,2.0000,RUR
7909600,2.0000,RUR
7909601,2.0000,RUR
7909602,2.0000,RUR
7909603,2.0000,RUR
7909604,2.0000,RUR
7909605,2.0000,RUR
7909606,2.0000,RUR
7909607,2.0000,RUR
7909608,2.0000,RUR
7909609,2.0000,RUR
790961,2.0000,RUR
7909610,2.0000,RUR
7909611,2.0000,RUR
7909612,2.0000,RUR
7909613,2.0000,RUR
7909614,2.0000,RUR
7909615,2.0000,RUR
7909616,2.0000,RUR
7909617,2.0000,RUR
7909618,2.0000,RUR
7909619,2.0000,RUR
790962,2.0000,RUR
790963,2.0000,RUR
790964,2.0000,RUR
790965,2.0000,RUR
790966,2.0000,RUR
790967,2.0000,RUR
790968,2.0000,RUR
790969,2.0000,RUR
7909700,2.0000,RUR
7909701,2.0000,RUR
7909702,2.0000,RUR
7909703,2.0000,RUR
7909704,2.0000,RUR
7909705,2.0000,RUR
7909706,2.0000,RUR
7909707,2.0000,RUR
7909708,2.0000,RUR
7909709,2.0000,RUR
7909710,2.0000,RUR
7909711,2.0000,RUR
7909712,2.0000,RUR
7909713,2.0000,RUR
7909714,2.0000,RUR
7909715,2.0000,RUR
7909716,2.0000,RUR
7909717,2.0000,RUR
7909718,2.0000,RUR
7909719,2.0000,RUR
7909720,2.0000,RUR
7909721,2.0000,RUR
7909722,2.0000,RUR
7909723,2.0000,RUR
7909724,2.0000,RUR
7909725,2.0000,RUR
7909726,2.0000,RUR
7909727,2.0000,RUR
7909728,2.0000,RUR
7909729,2.0000,RUR
7909730,2.0000,RUR
7909731,2.0000,RUR
7909732,2.0000,RUR
7909733,2.0000,RUR
7909734,2.0000,RUR
7909735,2.0000,RUR
7909736,2.0000,RUR
7909737,2.0000,RUR
7909738,2.0000,RUR
7909739,2.0000,RUR
7909740,2.0000,RUR
7909741,2.0000,RUR
7909742,2.0000,RUR
7909743,2.0000,RUR
7909744,2.0000,RUR
7909745,2.0000,RUR
7909746,2.0000,RUR
7909747,2.0000,RUR
7909748,2.0000,RUR
7909749,2.0000,RUR
790975,2.0000,RUR
790976,2.0000,RUR
7909770,2.0000,RUR
7909771,2.0000,RUR
7909772,2.0000,RUR
7909773,2.0000,RUR
7909774,2.0000,RUR
7909775,2.0000,RUR
7909776,2.0000,RUR
7909777,2.0000,RUR
7909778,2.0000,RUR
7909779,2.0000,RUR
790978,2.0000,RUR
790979,2.0000,RUR
790980,2.0000,RUR
790981,2.0000,RUR
790982,2.0000,RUR
790983,2.0000,RUR
790984,2.0000,RUR
790985,2.0000,RUR
790986,2.0000,RUR
790987,2.0000,RUR
7909880,2.0000,RUR
7909881,2.0000,RUR
7909882,2.0000,RUR
7909883,2.0000,RUR
7909884,2.0000,RUR
7909885,2.0000,RUR
7909886,2.0000,RUR
7909887,2.0000,RUR
7909888,2.0000,RUR
7909889,2.0000,RUR
7909890,2.0000,RUR
7909891,2.0000,RUR
7909892,2.0000,RUR
7909893,2.0000,RUR
7909894,2.0000,RUR
7909895,2.0000,RUR
7909896,2.0000,RUR
7909897,2.0000,RUR
7909898,2.0000,RUR
7909899,2.0000,RUR
79099,2.0000,RUR
79100,2.0000,RUR
791000,2.0000,RUR
7910000,2.0000,RUR
7910001,2.0000,RUR
7910002,2.0000,RUR
7910003,2.0000,RUR
7910004,2.0000,RUR
7910005,2.0000,RUR
7910006,2.0000,RUR
7910007,2.0000,RUR
7910008,2.0000,RUR
7910009,2.0000,RUR
791001,2.0000,RUR
7910011,2.0000,RUR
79100120,2.0000,RUR
79100121,2.0000,RUR
79100122,2.0000,RUR
79100123,2.0000,RUR
79100124,2.0000,RUR
79100125,2.0000,RUR
79100126,2.0000,RUR
79100127,2.0000,RUR
79100128,2.0000,RUR
79100129,2.0000,RUR
7910013,2.0000,RUR
7910014,2.0000,RUR
7910015,2.0000,RUR
7910016,2.0000,RUR
7910017,2.0000,RUR
7910018,2.0000,RUR
7910019,2.0000,RUR
791002,2.0000,RUR
7910021,2.0000,RUR
7910022,2.0000,RUR
7910023,2.0000,RUR
7910024,2.0000,RUR
7910025,2.0000,RUR
7910026,2.0000,RUR
7910027,2.0000,RUR
7910028,2.0000,RUR
7910029,2.0000,RUR
791003,2.0000,RUR
7910031,2.0000,RUR
7910032,2.0000,RUR
7910033,2.0000,RUR
7910034,2.0000,RUR
7910035,2.0000,RUR
7910036,2.0000,RUR
7910037,2.0000,RUR
7910038,2.0000,RUR
791004,2.0000,RUR
7910042,2.0000,RUR
7910043,2.0000,RUR
7910044,2.0000,RUR
7910045,2.0000,RUR
7910046,2.0000,RUR
7910047,2.0000,RUR
791005,2.0000,RUR
7910050,2.0000,RUR
7910051,2.0000,RUR
7910052,2.0000,RUR
7910053,2.0000,RUR
7910054,2.0000,RUR
7910055,2.0000,RUR
7910056,2.0000,RUR
7910057,2.0000,RUR
7910058,2.0000,RUR
7910059,2.0000,RUR
791006,2.0000,RUR
7910063,2.0000,RUR
7910064,2.0000,RUR
7910065,2.0000,RUR
7910066,2.0000,RUR
7910067,2.0000,RUR
7910068,2.0000,RUR
791007,2.0000,RUR
7910072,2.0000,RUR
7910073,2.0000,RUR
7910074,2.0000,RUR
7910075,2.0000,RUR
7910076,2.0000,RUR
7910077,2.0000,RUR
791008,2.0000,RUR
7910081,2.0000,RUR
7910082,2.0000,RUR
7910083,2.0000,RUR
7910084,2.0000,RUR
7910085,2.0000,RUR
7910086,2.0000,RUR
7910087,2.0000,RUR
7910088,2.0000,RUR
7910089,2.0000,RUR
791009,2.0000,RUR
791010,2.0000,RUR
791011,2.0000,RUR
791012,2.0000,RUR
791013,2.0000,RUR
791014,2.0000,RUR
791015,2.0000,RUR
791016,2.0000,RUR
791017,2.0000,RUR
791018,2.0000,RUR
791019,2.0000,RUR
791020,2.0000,RUR
791021,2.0000,RUR
791022,2.0000,RUR
791023,2.0000,RUR
791024,2.0000,RUR
791025,2.0000,RUR
791026,2.0000,RUR
791027,2.0000,RUR
791028,2.0000,RUR
791029,2.0000,RUR
791030,2.0000,RUR
791031,2.0000,RUR
791032,2.0000,RUR
791033,2.0000,RUR
791034,2.0000,RUR
791035,2.0000,RUR
791036,2.0000,RUR
791037,2.0000,RUR
791038,2.0000,RUR
791039,2.0000,RUR
79104,2.0000,RUR
791046,2.0000,RUR
791050,2.0000,RUR
791051,2.0000,RUR
791052,2.0000,RUR
791053,2.0000,RUR
791054,2.0000,RUR
791055,2.0000,RUR
791056,2.0000,RUR
791057,2.0000,RUR
791058,2.0000,RUR
791059,2.0000,RUR
7910590,2.0000,RUR
7910591,2.0000,RUR
7910592,2.0000,RUR
7910593,2.0000,RUR
7910594,2.0000,RUR
7910595,2.0000,RUR
7910596,2.0000,RUR
7910597,2.0000,RUR
7910598,2.0000,RUR
7910599,2.0000,RUR
791060,2.0000,RUR
791061,2.0000,RUR
791062,2.0000,RUR
791063,2.0000,RUR
7910640,2.0000,RUR
7910641,2.0000,RUR
7910642,2.0000,RUR
7910643,2.0000,RUR
7910644,2.0000,RUR
7910645,2.0000,RUR
7910646,2.0000,RUR
7910647,2.0000,RUR
7910648,2.0000,RUR
7910649,2.0000,RUR
791065,2.0000,RUR
7910660,2.0000,RUR
7910661,2.0000,RUR
7910662,2.0000,RUR
7910663,2.0000,RUR
7910664,2.0000,RUR
7910665,2.0000,RUR
7910666,2.0000,RUR
7910667,2.0000,RUR
7910668,2.0000,RUR
7910669,2.0000,RUR
791067,2.0000,RUR
791068,2.0000,RUR
791069,2.0000,RUR
7910700,2.0000,RUR
7910701,2.0000,RUR
7910702,2.0000,RUR
7910703,2.0000,RUR
7910704,2.0000,RUR
7910705,2.0000,RUR
7910706,2.0000,RUR
7910707,2.0000,RUR
7910708,2.0000,RUR
7910709,2.0000,RUR
791071,2.0000,RUR
791072,2.0000,RUR
7910730,2.0000,RUR
7910731,2.0000,RUR
7910732,2.0000,RUR
7910733,2.0000,RUR
7910734,2.0000,RUR
7910735,2.0000,RUR
7910736,2.0000,RUR
7910737,2.0000,RUR
7910738,2.0000,RUR
7910739,2.0000,RUR
7910740,2.0000,RUR
7910741,2.0000,RUR
7910742,2.0000,RUR
7910743,2.0000,RUR
7910744,2.0000,RUR
7910745,2.0000,RUR
7910746,2.0000,RUR
7910747,2.0000,RUR
7910748,2.0000,RUR
7910749,2.0000,RUR
791075,2.0000,RUR
791076,2.0000,RUR
7910760,2.0000,RUR
7910761,2.0000,RUR
7910762,2.0000,RUR
7910763,2.0000,RUR
7910764,2.0000,RUR
7910765,2.0000,RUR
7910766,2.0000,RUR
7910767,2.0000,RUR
7910768,2.0000,RUR
7910769,2.0000,RUR
791077,2.0000,RUR
791078,2.0000,RUR
791079,2.0000,RUR
791080,2.0000,RUR
791081,2.0000,RUR
791082,2.0000,RUR
791083,2.0000,RUR
791084,2.0000,RUR
791085,2.0000,RUR
791086,2.0000,RUR
791087,2.0000,RUR
791088,2.0000,RUR
791089,2.0000,RUR
791090,2.0000,RUR
791091,2.0000,RUR
791092,2.0000,RUR
791093,2.0000,RUR
791094,2.0000,RUR
791095,2.0000,RUR
791096,2.0000,RUR
791097,2.0000,RUR
791098,2.0000,RUR
791099,2.0000,RUR
791100,2.0000,RUR
791101,2.0000,RUR
791102,2.0000,RUR
791103,2.0000,RUR
7911040,2.0000,RUR
7911041,2.0000,RUR
7911042,2.0000,RUR
7911043,2.0000,RUR
7911044,2.0000,RUR
7911045,2.0000,RUR
7911046,2.0000,RUR
7911047,2.0000,RUR
7911048,2.0000,RUR
7911049,2.0000,RUR
7911050,2.0000,RUR
7911051,2.0000,RUR
7911052,2.0000,RUR
7911053,2.0000,RUR
7911054,2.0000,RUR
7911055,2.0000,RUR
7911056,2.0000,RUR
7911057,2.0000,RUR
7911058,2.0000,RUR
7911059,2.0000,RUR
7911060,2.0000,RUR
7911061,2.0000,RUR
7911062,2.0000,RUR
7911063,2.0000,RUR
7911064,2.0000,RUR
7911065,2.0000,RUR
7911066,2.0000,RUR
7911067,2.0000,RUR
7911068,2.0000,RUR
7911069,2.0000,RUR
7911070,2.0000,RUR
7911071,2.0000,RUR
7911072,2.0000,RUR
7911073,2.0000,RUR
7911074,2.0000,RUR
7911075,2.0000,RUR
7911076,2.0000,RUR
7911077,2.0000,RUR
7911078,2.0000,RUR
7911079,2.0000,RUR
791108,2.0000,RUR
791109,2.0000,RUR
79111,2.0000,RUR
79112,2.0000,RUR
791130,2.0000,RUR
791131,2.0000,RUR
791132,2.0000,RUR
791133,2.0000,RUR
791134,2.0000,RUR
791135,2.0000,RUR
791136,2.0000,RUR
791137,2.0000,RUR
791138,2.0000,RUR
791139,2.0000,RUR
791140,2.0000,RUR
791141,2.0000,RUR
791142,2.0000,RUR
791143,2.0000,RUR
791144,2.0000,RUR
791145,2.0000,RUR
791146,2.0000,RUR
791147,2.0000,RUR
791148,2.0000,RUR
791149,2.0000,RUR
791150,2.0000,RUR
791151,2.0000,RUR
791152,2.0000,RUR
791153,2.0000,RUR
791154,2.0000,RUR
791155,2.0000,RUR
791156,2.0000,RUR
791157,2.0000,RUR
791158,2.0000,RUR
791159,2.0000,RUR
791160,2.0000,RUR
791161,2.0000,RUR
791162,2.0000,RUR
791163,2.0000,RUR
791164,2.0000,RUR
7911650,2.0000,RUR
7911651,2.0000,RUR
7911652,2.0000,RUR
7911653,2.0000,RUR
7911654,2.0000,RUR
7911655,2.0000,RUR
7911656,2.0000,RUR
7911657,2.0000,RUR
7911658,2.0000,RUR
7911659,2.0000,RUR
791166,2.0000,RUR
791167,2.0000,RUR
791168,2.0000,RUR
791169,2.0000,RUR
79117,2.0000,RUR
791180,2.0000,RUR
791181,2.0000,RUR
791182,2.0000,RUR
791183,2.0000,RUR
791184,2.0000,RUR
791185,2.0000,RUR
791186,2.0000,RUR
791187,2.0000,RUR
791188,2.0000,RUR
791189,2.0000,RUR
79119,2.0000,RUR
7912000,2.0000,RUR
7912001,2.0000,RUR
7912002,2.0000,RUR
7912003,2.0000,RUR
7912004,2.0000,RUR
7912005,2.0000,RUR
7912006,2.0000,RUR
7912007,2.0000,RUR
7912008,2.0000,RUR
7912009,2.0000,RUR
791201,2.0000,RUR
791202,2.0000,RUR
791203,2.0000,RUR
791204,2.0000,RUR
7912040,2.0000,RUR
7912041,2.0000,RUR
7912042,2.0000,RUR
7912043,2.0000,RUR
7912044,2.0000,RUR
7912050,2.0000,RUR
7912051,2.0000,RUR
7912052,2.0000,RUR
7912053,2.0000,RUR
7912054,2.0000,RUR
7912055,2.0000,RUR
7912056,2.0000,RUR
7912057,2.0000,RUR
7912058,2.0000,RUR
7912059,2.0000,RUR
7912060,2.0000,RUR
7912061,2.0000,RUR
7912062,2.0000,RUR
7912063,2.0000,RUR
7912064,2.0000,RUR
79120650,2.0000,RUR
79120651,2.0000,RUR
79120652,2.0000,RUR
79120653,2.0000,RUR
79120654,2.0000,RUR
79120655,2.0000,RUR
79120656,2.0000,RUR
79120657,2.0000,RUR
79120658,2.0000,RUR
79120659,2.0000,RUR
7912066,2.0000,RUR
7912067,2.0000,RUR
7912068,2.0000,RUR
7912069,2.0000,RUR
7912070,2.0000,RUR
7912071,2.0000,RUR
7912072,2.0000,RUR
7912073,2.0000,RUR
7912074,2.0000,RUR
79120750,2.0000,RUR
79120751,2.0000,RUR
79120752,2.0000,RUR
79120753,2.0000,RUR
79120754,2.0000,RUR
79120755,2.0000,RUR
79120756,2.0000,RUR
79120757,2.0000,RUR
79120758,2.0000,RUR
79120759,2.0000,RUR
79120760,2.0000,RUR
79120761,2.0000,RUR
79120762,2.0000,RUR
79120763,2.0000,RUR
79120764,2.0000,RUR
79120765,2.0000,RUR
79120766,2.0000,RUR
79120767,2.0000,RUR
79120768,2.0000,RUR
79120769,2.0000,RUR
7912077,2.0000,RUR
7912078,2.0000,RUR
7912079,2.0000,RUR
7912080,2.0000,RUR
7912081,2.0000,RUR
7912082,2.0000,RUR
7912083,2.0000,RUR
7912084,2.0000,RUR
7912085,2.0000,RUR
7912086,2.0000,RUR
7912087,2.0000,RUR
7912088,2.0000,RUR
7912089,2.0000,RUR
7912090,2.0000,RUR
7912091,2.0000,RUR
7912092,2.0000,RUR
7912093,2.0000,RUR
7912094,2.0000,RUR
7912096,2.0000,RUR
7912097,2.0000,RUR
7912098,2.0000,RUR
7912099,2.0000,RUR
79121,2.0000,RUR
79122,2.0000,RUR
791222,2.0000,RUR
791224,2.0000,RUR
791226,2.0000,RUR
791228,2.0000,RUR
791230,2.0000,RUR
791231,2.0000,RUR
791232,2.0000,RUR
791233,2.0000,RUR
791234,2.0000,RUR
791235,2.0000,RUR
791236,2.0000,RUR
791237,2.0000,RUR
791238,2.0000,RUR
791239,2.0000,RUR
791240,2.0000,RUR
791241,2.0000,RUR
791242,2.0000,RUR
791243,2.0000,RUR
791244,2.0000,RUR
791245,2.0000,RUR
791246,2.0000,RUR
791247,2.0000,RUR
791248,2.0000,RUR
791249,2.0000,RUR
791250,2.0000,RUR
791251,2.0000,RUR
791252,2.0000,RUR
791253,2.0000,RUR
791254,2.0000,RUR
791255,2.0000,RUR
7912550,2.0000,RUR
7912551,2.0000,RUR
7912552,2.0000,RUR
7912553,2.0000,RUR
7912554,2.0000,RUR
7912555,2.0000,RUR
7912556,2.0000,RUR
7912557,2.0000,RUR
7912558,2.0000,RUR
7912559,2.0000,RUR
791256,2.0000,RUR
7912560,2.0000,RUR
7912561,2.0000,RUR
7912562,2.0000,RUR
7912563,2.0000,RUR
7912564,2.0000,RUR
7912565,2.0000,RUR
7912566,2.0000,RUR
7912567,2.0000,RUR
7912568,2.0000,RUR
7912569,2.0000,RUR
791257,2.0000,RUR
791258,2.0000,RUR
791259,2.0000,RUR
79126,2.0000,RUR
791270,2.0000,RUR
791271,2.0000,RUR
791272,2.0000,RUR
791273,2.0000,RUR
791274,2.0000,RUR
791275,2.0000,RUR
791276,2.0000,RUR
791277,2.0000,RUR
791278,2.0000,RUR
791279,2.0000,RUR
791280,2.0000,RUR
791281,2.0000,RUR
791282,2.0000,RUR
791283,2.0000,RUR
791284,2.0000,RUR
791285,2.0000,RUR
791286,2.0000,RUR
791287,2.0000,RUR
791288,2.0000,RUR
791289,2.0000,RUR
791290,2.0000,RUR
791291,2.0000,RUR
791292,2.0000,RUR
791293,2.0000,RUR
791294,2.0000,RUR
791295,2.0000,RUR
791296,2.0000,RUR
791297,2.0000,RUR
791298,2.0000,RUR
791299,2.0000,RUR
791300,2.0000,RUR
791301,2.0000,RUR
791302,2.0000,RUR
791303,2.0000,RUR
791304,2.0000,RUR
791305,2.0000,RUR
791306,2.0000,RUR
791307,2.0000,RUR
791308,2.0000,RUR
791309,2.0000,RUR
791310,2.0000,RUR
791311,2.0000,RUR
791312,2.0000,RUR
791313,2.0000,RUR
791316,2.0000,RUR
791317,2.0000,RUR
791318,2.0000,RUR
791319,2.0000,RUR
791320,2.0000,RUR
791321,2.0000,RUR
791322,2.0000,RUR
791323,2.0000,RUR
791324,2.0000,RUR
791325,2.0000,RUR
791326,2.0000,RUR
791327,2.0000,RUR
791328,2.0000,RUR
791329,2.0000,RUR
791330,2.0000,RUR
791331,2.0000,RUR
791332,2.0000,RUR
791333,2.0000,RUR
791334,2.0000,RUR
791335,2.0000,RUR
791336,2.0000,RUR
791337,2.0000,RUR
791338,2.0000,RUR
791339,2.0000,RUR
791340,2.0000,RUR
791341,2.0000,RUR
791342,2.0000,RUR
791343,2.0000,RUR
791344,2.0000,RUR
791345,2.0000,RUR
791346,2.0000,RUR
791347,2.0000,RUR
791348,2.0000,RUR
791349,2.0000,RUR
791350,2.0000,RUR
7913507,2.0000,RUR
7913509,2.0000,RUR
791351,2.0000,RUR
791352,2.0000,RUR
7913520,2.0000,RUR
7913521,2.0000,RUR
7913522,2.0000,RUR
7913523,2.0000,RUR
7913524,2.0000,RUR
7913527,2.0000,RUR
7913528,2.0000,RUR
7913529,2.0000,RUR
791353,2.0000,RUR
7913532,2.0000,RUR
7913533,2.0000,RUR
7913534,2.0000,RUR
7913535,2.0000,RUR
7913536,2.0000,RUR
7913537,2.0000,RUR
7913538,2.0000,RUR
7913539,2.0000,RUR
791354,2.0000,RUR
791355,2.0000,RUR
791356,2.0000,RUR
791357,2.0000,RUR
791358,2.0000,RUR
791359,2.0000,RUR
791369,2.0000,RUR
79137,2.0000,RUR
791370,2.0000,RUR
791371,2.0000,RUR
791372,2.0000,RUR
791373,2.0000,RUR
791374,2.0000,RUR
791375,2.0000,RUR
791376,2.0000,RUR
791377,2.0000,RUR
791378,2.0000,RUR
791379,2.0000,RUR
791380,2.0000,RUR
791381,2.0000,RUR
791382,2.0000,RUR
791383,2.0000,RUR
791384,2.0000,RUR
791385,2.0000,RUR
791386,2.0000,RUR
791387,2.0000,RUR
791388,2.0000,RUR
791389,2.0000,RUR
791390,2.0000,RUR
791391,2.0000,RUR
791392,2.0000,RUR
791393,2.0000,RUR
791394,2.0000,RUR
791395,2.0000,RUR
7913980,2.0000,RUR
7913981,2.0000,RUR
7913982,2.0000,RUR
7913983,2.0000,RUR
7913984,2.0000,RUR
7913985,2.0000,RUR
7913986,2.0000,RUR
7913987,2.0000,RUR
7913989,2.0000,RUR
7913990,2.0000,RUR
7913991,2.0000,RUR
7913992,2.0000,RUR
7913993,2.0000,RUR
7913994,2.0000,RUR
7913995,2.0000,RUR
7913996,2.0000,RUR
7913997,2.0000,RUR
7913998,2.0000,RUR
7913999,2.0000,RUR
7914000,2.0000,RUR
7914001,2.0000,RUR
7914002,2.0000,RUR
7914003,2.0000,RUR
7914004,2.0000,RUR
7914005,2.0000,RUR
7914006,2.0000,RUR
7914007,2.0000,RUR
7914008,2.0000,RUR
7914009,2.0000,RUR
7914010,2.0000,RUR
7914011,2.0000,RUR
7914012,2.0000,RUR
7914013,2.0000,RUR
7914014,2.0000,RUR
7914015,2.0000,RUR
7914016,2.0000,RUR
7914017,2.0000,RUR
7914018,2.0000,RUR
7914019,2.0000,RUR
791402,2.0000,RUR
791403,2.0000,RUR
791404,2.0000,RUR
791405,2.0000,RUR
7914060,2.0000,RUR
7914061,2.0000,RUR
7914062,2.0000,RUR
7914063,2.0000,RUR
7914064,2.0000,RUR
7914065,2.0000,RUR
7914066,2.0000,RUR
7914067,2.0000,RUR
7914068,2.0000,RUR
7914069,2.0000,RUR
791407,2.0000,RUR
7914080,2.0000,RUR
7914081,2.0000,RUR
7914082,2.0000,RUR
7914083,2.0000,RUR
7914084,2.0000,RUR
7914085,2.0000,RUR
7914086,2.0000,RUR
7914087,2.0000,RUR
7914088,2.0000,RUR
7914089,2.0000,RUR
791409,2.0000,RUR
791410,2.0000,RUR
7914110,2.0000,RUR
7914111,2.0000,RUR
7914112,2.0000,RUR
7914113,2.0000,RUR
7914114,2.0000,RUR
7914115,2.0000,RUR
7914116,2.0000,RUR
7914117,2.0000,RUR
7914118,2.0000,RUR
7914119,2.0000,RUR
791412,2.0000,RUR
791413,2.0000,RUR
791414,2.0000,RUR
791415,2.0000,RUR
791416,2.0000,RUR
791417,2.0000,RUR
791418,2.0000,RUR
791419,2.0000,RUR
791420,2.0000,RUR
791421,2.0000,RUR
791422,2.0000,RUR
791423,2.0000,RUR
791424,2.0000,RUR
791425,2.0000,RUR
791426,2.0000,RUR
791427,2.0000,RUR
791428,2.0000,RUR
791429,2.0000,RUR
791430,2.0000,RUR
791431,2.0000,RUR
791432,2.0000,RUR
791433,2.0000,RUR
791434,2.0000,RUR
791435,2.0000,RUR
791436,2.0000,RUR
791437,2.0000,RUR
791438,2.0000,RUR
791439,2.0000,RUR
791440,2.0000,RUR
791441,2.0000,RUR
791442,2.0000,RUR
791443,2.0000,RUR
791444,2.0000,RUR
791445,2.0000,RUR
791446,2.0000,RUR
791447,2.0000,RUR
791448,2.0000,RUR
791449,2.0000,RUR
791450,2.0000,RUR
791451,2.0000,RUR
791452,2.0000,RUR
7914533,2.0000,RUR
7914534,2.0000,RUR
7914535,2.0000,RUR
7914536,2.0000,RUR
7914537,2.0000,RUR
7914538,2.0000,RUR
79145390,2.0000,RUR
79145391,2.0000,RUR
79145392,2.0000,RUR
791454,2.0000,RUR
791455,2.0000,RUR
791456,2.0000,RUR
791457,2.0000,RUR
791458,2.0000,RUR
791459,2.0000,RUR
791460,2.0000,RUR
791461,2.0000,RUR
791462,2.0000,RUR
791463,2.0000,RUR
791464,2.0000,RUR
791465,2.0000,RUR
791466,2.0000,RUR
791467,2.0000,RUR
791468,2.0000,RUR
791469,2.0000,RUR
791470,2.0000,RUR
791471,2.0000,RUR
791472,2.0000,RUR
791473,2.0000,RUR
791474,2.0000,RUR
791475,2.0000,RUR
791476,2.0000,RUR
791477,2.0000,RUR
791478,2.0000,RUR
791479,2.0000,RUR
791480,2.0000,RUR
791481,2.0000,RUR
791482,2.0000,RUR
791483,2.0000,RUR
791484,2.0000,RUR
791485,2.0000,RUR
791486,2.0000,RUR
791487,2.0000,RUR
791488,2.0000,RUR
791489,2.0000,RUR
791490,2.0000,RUR
791491,2.0000,RUR
791492,2.0000,RUR
791493,2.0000,RUR
791494,2.0000,RUR
791495,2.0000,RUR
791496,2.0000,RUR
791497,2.0000,RUR
791498,2.0000,RUR
791499,2.0000,RUR
79150,2.0000,RUR
791500,2.0000,RUR
7915012,2.0000,RUR
7915013,2.0000,RUR
7915014,2.0000,RUR
7915015,2.0000,RUR
7915016,2.0000,RUR
7915017,2.0000,RUR
791502,2.0000,RUR
7915040,2.0000,RUR
7915041,2.0000,RUR
7915042,2.0000,RUR
7915043,2.0000,RUR
7915044,2.0000,RUR
7915045,2.0000,RUR
7915047,2.0000,RUR
7915048,2.0000,RUR
7915049,2.0000,RUR
7915050,2.0000,RUR
7915051,2.0000,RUR
7915052,2.0000,RUR
7915053,2.0000,RUR
7915054,2.0000,RUR
7915055,2.0000,RUR
7915056,2.0000,RUR
7915057,2.0000,RUR
7915058,2.0000,RUR
7915059,2.0000,RUR
7915060,2.0000,RUR
7915061,2.0000,RUR
7915062,2.0000,RUR
7915063,2.0000,RUR
7915064,2.0000,RUR
7915065,2.0000,RUR
7915066,2.0000,RUR
7915067,2.0000,RUR
7915068,2.0000,RUR
7915069,2.0000,RUR
7915071,2.0000,RUR
7915074,2.0000,RUR
7915080,2.0000,RUR
7915081,2.0000,RUR
7915082,2.0000,RUR
7915083,2.0000,RUR
7915084,2.0000,RUR
7915085,2.0000,RUR
7915086,2.0000,RUR
7915087,2.0000,RUR
7915088,2.0000,RUR
7915089,2.0000,RUR
7915090,2.0000,RUR
7915091,2.0000,RUR
7915092,2.0000,RUR
7915093,2.0000,RUR
7915094,2.0000,RUR
7915095,2.0000,RUR
7915096,2.0000,RUR
7915097,2.0000,RUR
7915098,2.0000,RUR
7915099,2.0000,RUR
79151,2.0000,RUR
7915100,2.0000,RUR
7915101,2.0000,RUR
7915102,2.0000,RUR
7915103,2.0000,RUR
7915104,2.0000,RUR
7915105,2.0000,RUR
7915106,2.0000,RUR
7915107,2.0000,RUR
7915108,2.0000,RUR
7915109,2.0000,RUR
7915110,2.0000,RUR
7915111,2.0000,RUR
7915112,2.0000,RUR
7915113,2.0000,RUR
7915114,2.0000,RUR
7915115,2.0000,RUR
7915116,2.0000,RUR
7915117,2.0000,RUR
